,label,text
1668,0,RT @hottoysofficial: The door to endless possibilities is now opened! Watch out for the most wanted character as #sixthscale figure incomin…
1669,0,RT @JurassicWorld: It’s all about technique. Watch @prattprattpratt teach @TwoPaddocks &amp; Isabella Sermon how to assert dominance over a rap…
1670,0,RT @BingeWatchThis_: The #MoonKnight finale blew us away! (Via: @SuperComicVerse) https://t.co/KmBuP5cgUT
1671,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1672,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
1673,0,"RT @MCU_Direct: From 1-10, how would you rate #MoonKnight's finale?

Explanation of the post-credits scene: https://t.co/WZkTh9Rtid https:/…"
1674,1,"RT @heididjarin: #moonknight spoilers
.
.
.
.
.
.
.
I really didn't see this was coming but oh my god she's so fine https://t.co/yS53ZtHJIY"
1675,0,"RT @waltersndanvers: Maya Calamawy as Layla was genuinely some of the best parts of moon knight her acting, especially this episode, and ju…"
1676,0,"Since posting this I have scrubbed my toilet and my bathroom sink. 

It is now time to come to terms with the fact… https://t.co/US6n3Asr31"
1677,0,I would love this two horse race.
1678,0,RT @captaincupkicks: Oscar you better sign that damn contract so we can get more of #MoonKnight forever I NEED to have more episodes after…
1679,0,"RT @cryptoblondiie: #Decentralization will win!!! 

#SHIBarmy $SHIB"
1680,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
1681,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
1682,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1683,0,ozark ending blew mine I hate everyone rn
1684,1,"RT @LENNIEC0N: #moonknight spoilers
~
~
~
Y’know he’s trying his best to protect them https://t.co/T1C4DfJOXl"
1685,0,"*i haven't watched falcon/wintersoldier or hawkeye*
1. wandavision
2. loki
3. what if + moon knight (tie)

that bei… https://t.co/t96hjuPuYS"
1686,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1687,0,"RT @MohamedDiab678: People who liked #MoonKnight please thank the writing team lead by the great @jerslater. 

 @beau_demayo, @BeckyKirsch,…"
1688,0,"1. MoonKnight
2. What-If?
3.LOKI
4.WandaVision
5.TFATWS
6.HawkEye"
1689,0,"1. WandaVision
2. Hawkeye
3. Falcon &amp; Winter Soldier
4. Loki
5. What If…?
6. Moon Knight"
1690,1,"RT @hannibalz: #MoonKnight spoiler // 

steven grant, the heartthrob that you are &lt;3 https://t.co/CRrg1vUdno"
1691,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1692,1,"RT @andmeggyhash: #MOONKNIGHT SPOILERS
.
.
.
.
.
.
THE TWO FISH BEING A METAPHOR FOR STEVEN AND MARC LIVING IN HARMONY &gt;&gt;&gt;&gt;&gt;&gt; https://t.co/…"
1693,0,"7F47BB6E :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/iODM0YhoYd"
1694,0,@k3nnyn3v Is this the new Batman movie
1695,0,"Jacob and Batman – A New Dynamic Duo

https://t.co/oCnImBoPky"
1696,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
1697,1,spoiler  alert: she  didn’t ❤️
1698,0,RT @LuckiiSonoda: Wandavision wasn’t that bad now that I really think about it https://t.co/s2NWHwasdU
1699,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
1700,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
1701,1,I have just watched #MultiverseOfMadness. Dont worry I'm a spoiler free person. Unless you are racist homophobic xe… https://t.co/33PfDAwcD9
1702,1,"RT @karotteXIV: spoiler alert, there's nothing on under there https://t.co/weIknerlmw"
1703,0,"RT @__aizel__: ""i love you in every universe....""

 #MultiverseOfMadness #DoctorStrange https://t.co/jN9m5A7oGK"
1704,0,"RT @heonxkyun: i'm 
○ single
○ taken
● in love with this scene from #MoonKnight ep 6 https://t.co/gRKZCcpDmy"
1705,0,ALL THE WAY
1706,1,"RT @marcdameron: #MoonKnight ep6 spoilers 
-
-
-
-
steven ""HIPPO!"" grant i am quite literally in love with you https://t.co/xwjcpryyvR"
1707,0,RT @JigawattJack: Is this the strange doctor everyone seems excited about? #DoctorStrange #DrRobotnik #Robotnik #Sonic #SonicTheHedgehog #S…
1708,0,This shit was dope as fuck
1709,0,Wasted my time watchin this Sixers game coulda been watchin Batman
1710,0,Pulled these today 🔥 #Hro #BatmanNFT #Batman https://t.co/P7pYrIQGMv
1711,0,"RT @__aizel__: ""i love you in every universe....""

 #MultiverseOfMadness #DoctorStrange https://t.co/jN9m5A7oGK"
1712,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1713,0,"RT @lova_santika: get you a man who look at you like marc look at layla
#MoonKnight https://t.co/EYVxODpEdg"
1714,0,RT @MattySzee: Suit up Mr Knight #MoonKnight https://t.co/aTYr4SoB0K
1715,1,"RT @murdockdilf: #moonknight spoiler 
-
-
-
-
-
LAYLA SUPREMACY https://t.co/ZkhHJm8NnS"
1716,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1717,0,"RT @filmskyrie: #Moonknight FINALE
.
.
.
im crying rain https://t.co/LsEKmVJjzz"
1718,0,"RT @Giovanni_montee: Yo,yo!

Bullish on @0xElectricsheep by @UltiverseDAO!🤩

Check out their Special Edition #NFT Cyber Pig made by @pumbaa…"
1719,0,ep 6 was da bomb!
1720,0,RT @asgardianangelx: EVERYONE SAY THANK YOU TAWERET FOR LAYLA’S SUIT!!🫡#MoonKnight https://t.co/s1VEvXBET4
1721,0,Loved this part 🔥
1722,0,"RT @__aizel__: ""i love you in every universe....""

 #MultiverseOfMadness #DoctorStrange https://t.co/jN9m5A7oGK"
1723,0,"@juaifai Broke down camp then swimming, pizza, good beers. Now about to smoke a bowl and watch this last season of… https://t.co/gVEVrs0U29"
1724,0,RT @GellertDepp: Oh and the petition to remove Amber Heard from Aquaman continues to grow. Over 3.5 Million signatures now #AmberHeardlsALi…
1725,0,"@Ebbs64058691 @Spotify From the premise, I assume it's just an alternate universe Batman story, which is just so go… https://t.co/WMtbRhVraC"
1726,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1727,0,"should i continue my rewatch of avatar the last airbender, or start total drama action???"
1728,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
1729,0,RT @LXBernini97: More Jake plz…#MoonKnight https://t.co/HyI1ItSlup
1730,0,RT @CS11__: In 10 years The Batman will have finished its trilogy when Man Of Steel still won’t have a sequel 💀
1731,0,"Will Sai be ready to face this?
Click to read 
#tellychakkar #ghumhaikisikeypyaarmeiin @StarPlus 

https://t.co/JKLz3humlt"
1732,0,RT @pplesauces: third wheeling lmao
1733,0,RT @MCUjohnnysins: This was so full of shit. What street?
1734,0,RT @MohamedDiab678: The Moon Knight family had its farewell meeting. We are missing around 1100 amazing people who made this incredible sho…
1735,0,"RT @quakevx_: layla el faouly’s the first arab superhero in the mcu.
 #MoonKnight https://t.co/u2u93L5eLY"
1736,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
1737,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
1738,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1739,0,Dear Best Friend☺️💕 #love #bestfriends #bestfriend #besties #everything #bestiegoals #tag #tagthis #forever… https://t.co/YlQAtr4T4J
1740,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
1741,0,#DoctorStrange  fucking madness!
1742,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
1743,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
1744,0,SLAYYYYY
1745,1,"Moonknight spoilers

I’ve listened to this song 20x today and it’s been in repeat in my head"
1746,0,RT @callouswayne: Zack &amp; Ben the best batman-director duo ever. https://t.co/D9rXSN8NL8
1747,0,RT @Spartan: @Halo Fix the fucking game
1748,0,RT @hiddlouistan: She can step on me or marry me or do both #LaylaElFaouly #MoonKnight https://t.co/EA1KtHuipw
1749,0,How is it you respetan people outside the circle? Wtf @Halo
1750,0,"RT @FloNashton: Anyways, ratio with the best and most accurate live action Batman🥰 https://t.co/Io2NZRR5M2"
1751,0,RT @midnightmarvl: this man is effortlessly beautiful #DoctorStrange #MultiverseOfMadness https://t.co/Mh19XbI1KJ
1752,0,"@MCUPerfectGifs Loki, Wandavision, and Hawkeye are fun to watch. I'll binge Moon Knight now that the episodes are d… https://t.co/dTlG9unhyI"
1753,0,"RT @despairdean: #moonknight 
this jake lockley reveal tho omg hes so sexy fr my boy is finally home https://t.co/Gcuj6UyZMQ"
1754,0,RT @JigawattJack: Is this the strange doctor everyone seems excited about? #DoctorStrange #DrRobotnik #Robotnik #Sonic #SonicTheHedgehog #S…
1755,0,"RT @batshaped: HELLO FROM HALO HEAD ✨#200✨

(this is part of an ongoing comic series! HFHH is an irreverent, allegorical comedy that explor…"
1756,0,"RT @gamermanx9000: Which MCU Trilogy is the Best 
#Marvel #MarvelStudios #MCU #Avengers #AvengersEndgame #AvengersInfinityWar #DoctorStrang…"
1757,0,"RT @Venus_The_Game: Crypto Girls Live in Venus: Avatar movie-like #NFT Metaverse👩‍🚀✨

🧚First-ever #blockchaingame developed by women
🧚Meani…"
1758,0,damn this multiverse wands popping off bruh
1759,0,winter avatar ✨ #NovaFotoDePerfil https://t.co/quvXWVLgM4
1760,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1761,0,RT @McQueenRH: like here for the val 21 halo winner (hopefully you) ❤️
1762,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1763,0,"RT @houseofphoton: #MoonKnight  SHE’S THE MOMENT, LAYLA AS THE AVATAR OF TAWERET https://t.co/XNRimsJaSu"
1764,0,RT @RawbertBeef: You have never felt the touch of a woman.
1765,0,About to see #DoctorStrange early 😍 https://t.co/7cGPhJLoMi
1766,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1767,0,"@sunnixkat he did it with all his other victims, he just predicted that batman would appear to investigate, which he did"
1768,0,RT @dizdoodz: Bruce Waney 💛☺️ Batman is a personal fav of mine and I wanted to highlight what makes him so great! https://t.co/8wtXfdJneN
1769,0,"RT @MCU_Direct: Elizabeth Olsen says that the fan theory that Evan Peters' Pietro was from the Multiverse ""could have been cool"" in #WandaV…"
1770,0,"RT @GoodAaron: This is very high praise, indeed — on behalf of our very hard working crew on #StarTrekProdigy, thanks for the kind words. W…"
1771,0,"RT @lova_santika: get you a man who look at you like marc look at layla
#MoonKnight https://t.co/EYVxODpEdg"
1772,0,Lmao facts 🎯🎯🎯
1773,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
1774,0,I won't breathe until they announce S2. #MoonKnight
1775,0,RT @officialavatar: We officially have a title! Avatar: The Way of Water 🙌💙 https://t.co/v5bFUIZLH0
1776,0,"RT @DrDooleyMD: If everything sucks under democratic control, from rent to gas to groceries to healthcare to COVID, to Morbius, why TF do y…"
1777,1,"RT @IukesguywaIker: #MoonKnight episode 6 spoilers
.
.
.
i believe in jake lockley supremacy https://t.co/L0iUb3JV9i"
1778,1,"RT @meibil7: OMG??!!! Nos dieron spoiler?!

@BTS_twt #방탄소년단 #BTS #BTSARMY #BTS_PROOF https://t.co/tDcVIdRwyx"
1779,0,"moonknight, wandavision, loki, F&amp;WS, hawkeye, what if? i loved all of them tho, moonknight top tier imo."
1780,0,"RT @vinniselyy: 05/04/2022

“I love you in every universe”- Doctor Strange

#MultiversOfMadness 
#DoctorStrange 
#MarvelStudios https://t.c…"
1781,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1782,0,RT @miscrave: Little Caesars is making a special Jurassic Park Pizza like Batman had with rhe Hot and Ready Jurassic Pizza  #JurassicWorldD…
1783,1,"RT @JohnPatr1: Multiverse of Madness spoilers with no context

#MultiverseOfMadness
#Doctorstrange https://t.co/v2U7Z88ydh"
1784,1,"RT @LENNIEC0N: #moonknight spoilers
~
~
~
Y’know he’s trying his best to protect them https://t.co/T1C4DfJOXl"
1785,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1786,0,@sunnixkat he sent notes addressed to batman to all his victims
1787,1,RT @LENNIEC0N: #moonknight spoilers https://t.co/CoCkLyqW0U
1788,0,@reel_geek https://t.co/qHAhld0qI2 yes they had their own show.
1789,1,"RT @RWerteb: #MoonKnight finale spoilers 
.
.
.
.
Khonshu be like: Marc wasn’t violent enough, let me introduce you to Jake Lockley https:/…"
1790,0,i have no words that man is go king straight to hell
1791,0,"@AndrewFilms15 @fearfulavoidant I haven't watched Moon Knight yet, but so far Loki and WandaVision are my favourite… https://t.co/bgH1YqkF4z"
1792,0,YA VIIII #DoctorStrange: In the multiverse of Madness https://t.co/i7Qt47Yufj
1793,0,RT @ohhhmindy: @Reuters Wow. I had no idea I had the level of acting skills needed to star in Aquaman. Which is to say: none.
1794,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1795,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
1796,0,Aside from Snyder cultists no one cares about this movie
1797,0,RT @errorcoramnobis: #MoonKnight  finale was my favorite since Loki
1798,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
1799,0,Yes please ! @MarvelStudios @disneyplus @Kevfeige
1800,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1801,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
1802,0,"Moon Knight
Loki
TFATWS
Wandavision
Hawkeye
What If"
1803,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
1804,1,"RT @VicGt88: #MoonKnight finale spoilers
.
.
.

Humans of the MCU seeing a giant crocodile beat the shit out of a giant chicken skeleton ht…"
1805,0,Gravity falls. I didn’t care for it.
1806,1,"RT @Legends4ndShows: #MoonKnight SPOILER
-
-
-
-
The definition of Power Couple😍😍 https://t.co/2kKC6to2ML"
1807,0,I just watched #TheBatman and I liked it. I was not thrilled about the Twilight guy as Batman but WOW this dude kic… https://t.co/SJb9kHuvRQ
1808,0,"RT @ElcuartoEs: Zack Snyder is the blueprint.
#RestoreTheSnyderVerse
#MoonKnight https://t.co/sJJGORkyts"
1809,0,RT @muller_solano: BatFleck or BatBale ? #TheBatman #Batman #batmanenhbomax #dccomics https://t.co/wQ3pdTt2HE
1810,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1811,0,@NikPettis I could not get into Moonknight I was so sad
1812,1,"RT @oscarmybabys: #MoonKnight    spoilers
.
.
.
.
.
.
.
. 
the switching between marc and steven were crazy damn GIVE OSCAR ISAAC EVERY AWA…"
1813,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1814,0,RT @batmancurated: robert pattinson on the set of the batman https://t.co/jSQrl34j0X
1815,0,RT @p0nyplanet: silly wolf man #MrWolf #TheBadGuys #furryartwork https://t.co/KPTDoYTAfA
1816,0,"RT @TheBat_Family: While you slept, Batman was pondering the orb https://t.co/OyT6eqjhMD"
1817,0,@BingeWatchThis_ Tbh #Hawkeye was just plain fun. Pure entertainment. #MoonKnight was entertaining but as a old sch… https://t.co/jvbIDPBjFE
1818,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1819,0,"@FlorkOfCows Don't worry, I just steal the ones I like from a panel and use them as my avatar"
1820,0,"@AltcoinWorldcom @CryptoGemsCom We're back with another gem, this time to celebrate the launch of $DST on… https://t.co/5aaotjUHbB"
1821,0,"RT @vylkcrie: #MoonKnight

I don’t have any other way to express my feelings bout the finale https://t.co/HLpCDO9Gqt"
1822,1,"RT @Preserum_Ezra: #MoonKnight spoilers finale
•
•
•
Layla ate and STOLE that moon knight finale and honestly ? Good for her https://t.co/8…"
1823,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1824,0,RT @ChronosReturns: Halo Infinite Season 2 for Speedrunners https://t.co/kqA2k181iq
1825,0,"RT @ChiNightPack: 💰HALO CREDIT GIVEAWAY 💰 

Halo Infinite Season 2 is here! The unofficial OFFICIAL NightPack SZN 🌃🐺! 

» Like this Tweet
»…"
1826,0,"My sister was there. I can vouch for him

(I'm an only child)"
1827,1,"RT @marvelestrange: #moonknight spoilers
#jakelockley #LaylaElFaouly #marcsteven #MarcSpector #StevenGrant 
-
-
-
-
-
Layla being an Egypti…"
1828,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
1829,0,"RT @StanielDadpost: It time 🌙🌌
#AmericanDad #MoonKnight https://t.co/iYtWZq2dXh"
1830,1,"// MAJOR SPOILERS FOR #DoctorStrange 

so I did some research on clea because I had no idea who she was, why she ki… https://t.co/LNewF9JkBl"
1831,0,RT @papyuuno: i watched the furry movie im sorry heres fanart #TheBadGuys https://t.co/p0zAe12vu9
1832,0,"RT @Trickyhours: thank you Wandavision and Moon Knight for being the best MCU shows on Disney+
#MoonKnight https://t.co/wcp7jD8MxQ"
1833,0,"6BA980DC :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/Zkh9aVf1ur"
1834,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1835,0,"RT @HIDEO_KOJIMA_EN: Saw ""Doctor Strange in Multiverse of Madness."" It was Sam Raimi of Madness. I also bought a limited edition pamphlet o…"
1836,0,RT @sgeditzzz: Dear Best Friend☺️💕 #love #bestfriends #bestfriend #besties #everything #bestiegoals #tag #tagthis #forever #inmymind #rideo…
1837,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
1838,0,RT @chibetto64: Mr. Snake's got some flow #TheBadGuys  #TheBadGuysmovie #MrSnake #DreamWorks #characterdesign https://t.co/5IXvxhEv3u
1839,0,@nregib Safety? Not sure what ya mean there. I meant further proving the point of the “avatar” of ideology.
1840,0,"Just started the latest season of #Ozark. Episode 1 = 👊
Ruth is just… fire."
1841,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1842,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1843,0,"@MCUPerfectGifs 1-FATWS 
2-Moon Knight 
3-Loki 
4-Wandavision
5-Hawkeye( just bc of what they did to my beloved Kin… https://t.co/lhyCfb8pqB"
1844,0,"RT @vylkcrie: #MoonKnight

I don’t have any other way to express my feelings bout the finale https://t.co/HLpCDO9Gqt"
1845,0,@DVMN8K The ad-free browsing is EXCELLENT. I forgot there were ads on there until I used it from another device tha… https://t.co/VdVWKfeezb
1846,0,"RT @Trickyhours: thank you Wandavision and Moon Knight for being the best MCU shows on Disney+
#MoonKnight https://t.co/wcp7jD8MxQ"
1847,1,"RT @wandapilots: MOON KNIGHT EPISODE 6 SPOILERS
#MoonKnight
-
-
-
-
-
marc spector: i won't kill harrow, that's wrong 
jake lockley: https:…"
1848,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
1849,0,RT @BingeWatchThis_: #MoonKnight's finale was perfect 🔥 (Via: Infinity_Avengers) https://t.co/OmVZx20Stt
1850,0,Bird is the word #MoonKnight https://t.co/BGpvD0Cp9Z
1851,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1852,0,ozark so good
1853,0,#MoonKnight as a whole 11/10
1854,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1855,1,"RT @Preserum_Ezra: #MoonKnight spoilers finale
•
•
•
Layla ate and STOLE that moon knight finale and honestly ? Good for her https://t.co/8…"
1856,0,"RT @uchalamet: #MoonKnight 
steven and marc thinking that they are finally free 

Jake lockley : https://t.co/qU5VFpl73s"
1857,0,im going to make billzo batman and ranboo riddler matching icons after i see the batman movie lol
1858,0,RT @ColtonDCarp: The Batman is v good. Robert Pattinson is phenomenal.
1859,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
1860,0,"this is so off topic but just. the british actors who pretend to be american are everywhere nowadays, then theres o… https://t.co/swC3f0LQbb"
1861,0,"Persona 5 is trending? Hell yeah, more of that for my favorite game narrative ever. Only in competition with Witcher 3 and Halo 2"
1862,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
1863,0,"Just finished Ozark final episode.
IT WAS AMAZING. The best series ever!!!💜💜💜💜💜💜"
1864,0,RT @McQueenRH: like here for the val 21 halo winner (hopefully you) ❤️
1865,0,RT @Frosted_Chelios: Jake Lockley be like  #MoonKnight https://t.co/lHiZR2sc7s
1866,0,RT @ComicBook: #MoonKnight’s Egyptian Gods might already know the other Gods in the Marvel Cinematic Universe https://t.co/9WrEb9hQx0 https…
1867,1,"RT @X0RC15T: moon knight ep 6 spoilers
.
.
.
made this as soon as i heard they freed jake lockely
#MoonKnight #MoonKnightEp6 #JakeLockley h…"
1868,0,"RT @Venus_The_Game: Crypto Girls Live in Venus: Avatar movie-like #NFT Metaverse👩‍🚀✨

🧚First-ever #blockchaingame developed by women
🧚Meani…"
1869,0,RT @thislilstangirl: i can’t stop thinking about them. the way marc/layla/steven is already one the best romantic ships in the mcu. gold st…
1870,1,"Aight. The Batman rant incoming. ****SPOILERS***** Anyone who wants to discuss, I’ll be glad to talk… here we go."
1871,0,RT @MohamedDiab678: The Moon Knight family had its farewell meeting. We are missing around 1100 amazing people who made this incredible sho…
1872,0,Can’t wait…Friday!!!!
1873,0,"The bad:
-inconsistent use of bat tech
-genius Batman gets dumb constantly
-there was no Bruce Wayne
-could have cu… https://t.co/UNoUGVGwov"
1874,0,RT @mknighthinker: THE FIGHT SCENE??!?!?? YOU GUYS FUCKING KIDDING ME #MoonKnight https://t.co/ThakeGWs8d
1875,0,"RT @STEVENWlTHAV: #MoonKnight

comic parallels; a thread.

     [episode 1]                  [episode 2] https://t.co/ptORI4njVh"
1876,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1877,0,"RT @Halo: It's time to go hunting, Spartans. Season 2's first event, Interference, is now officially live! Dive in with the free event pass…"
1878,1,"RT @BirdIsSalty: #MoonKnight spoilers. 
#LaylaElFaouly
. 
.
. 
. 
. 
. 
. 
Feige, Istg you better bring Layla back. I want to see more of h…"
1879,1,"RT @poestardust: #MoonKnight SPOILERS
-
-
-
-
-
-
-
'you are the only real superpower I ever had' https://t.co/tVqnGizo5w"
1880,0,"RT @reblmoon: JAKE LOCKLEY SUPERMACY
#moonknight https://t.co/R1egYxuhMI"
1881,0,RT @BingeWatchThis_: The #MoonKnight finale blew us away! (Via: @SuperComicVerse) https://t.co/KmBuP5cgUT
1882,0,RT @saescentric: this is actually insane cause I never seen this type of energy for horrible abusive men
1883,0,RT @chrissvellx: the ending of #MoonKnight episode 6 be like: https://t.co/gQmR5EDs7w
1884,0,"#MoonKnight  finale 
9/10"
1885,0,RT @mooree_natalie: This the kinda snap filter you send your girl 😩
1886,0,RT @actressedits03: Rakshita has always been a very bubbly and smiling personality. This enchanting beauty has many eyes turning towards he…
1887,1,"RT @lova_santika: #MoonKnight  spoiler
. 
. 
ladies and gentlemen, jake lockley https://t.co/8brujF4Dj3"
1888,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
1889,0,"RT @gustianhe: khonsu when he promised to part ways with marc and steven but not with Lockley

#MoonKnight https://t.co/DKz8qh607q"
1890,0,RT @midnightmarvl: THE HOTTEST MASTER OF THE MYSTIC ARTS #DoctorStrange #MultiverseOfMadness https://t.co/oDnzpNTxKC
1891,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
1892,0,RT @comicbooknation: Sure #MoonKnight is hot right now - but Ethan Hawke still thinks our friend @vincentdonofrio is the greatest performan…
1893,0,"RT @petertingIe: khonshu on his way to the met gala😍💅🏻
#MoonKnight https://t.co/NtxPS1MWcP"
1894,1,"RT @IAPolls2022: Cuomo could play spoiler if he mounts NY governor bid as independent: Emerson College Poll

If Andrew Cuomo runs as indepe…"
1895,1,RT @MidiaOIBR: #MoonKnight spoilers https://t.co/owcyoDwwRN
1896,1,"RT @JohnPatr1: Multiverse of Madness spoilers with no context

#MultiverseOfMadness
#Doctorstrange https://t.co/v2U7Z88ydh"
1897,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
1898,0,"Alright MoonKnight episode watched, and it’s now time for internet."
1899,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
1900,0,"@KingJames773 1. wandavision
2. Loki
3. moon Knight
4. Falcon and the winter soldier
5. Hawkeye
7. What if"
1901,0,"More of Layla, Marc, Jake, and Steven pls &lt;3"
1902,0,"RT @An_1diot: ""Hippo!""
#MoonKnight https://t.co/8SX3VTejL8"
1903,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1904,1,"RT @seraphilms: #MoonKnight spoilers !
.
.
.
.
Shoutout to confident and happy steven grant, gotta be one of my fav genders https://t.co/vs…"
1905,0,RT @chrissvellx: the ending of #MoonKnight episode 6 be like: https://t.co/gQmR5EDs7w
1906,0,"RT @batshaped: HELLO FROM HALO HEAD ✨#200✨

(this is part of an ongoing comic series! HFHH is an irreverent, allegorical comedy that explor…"
1907,0,𖥻 halo kakak! @fulorist open Qris deco dan wm commis. bisa custom dan request yaa. fee start 5k! results lainnya ad… https://t.co/bLe2IfRg60
1908,0,RT @mccnkniqht: something so poetic about a palestinian actress eating up a zionist
1909,1,"RT @sasideerhan: #MoonKnight spoilers finale
•
•
•
•
•
YOOOO THIS TRIO https://t.co/2uO7O5IYMO"
1910,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
1911,0,via @mxdwnmovies: Kevin Feige Confirms the Events of '@LokiOfficial' Directly Lead to the World-Breaking Multiverse… https://t.co/li755p13PY
1912,0,RT @xhayatyx: getting feels just like our last day on set for #MoonKnight https://t.co/5tejOW5mUd
1913,0,"RT @Venus_The_Game: Crypto Girls Live in Venus: Avatar movie-like #NFT Metaverse👩‍🚀✨

🧚First-ever #blockchaingame developed by women
🧚Meani…"
1914,1,"Doctor Strange in The Multiverse of Madness Spoilercast &amp; Review 

Hear (and now watch!) Ashley, Ciaran &amp; Dylan sha… https://t.co/q936OtEnG1"
1915,0,"Get ready for the ultimate spin! Remembering '@SpiderMan’ 20 years later!
Check it out👇👇👇
https://t.co/NQJYMsDq5a

#SpiderMan"
